idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
30,"RS232-T200","top.iRECEIVER.countH",19,25,0.7680,,"","待标注"
31,"RS232-T200","top.iRECEIVER.ena",4,3,0.1630,,"","待标注"
32,"RS232-T200","top.iRECEIVER.next_state",44,49,0.3446,,"","待标注"
33,"RS232-T200","top.iRECEIVER.rec_data_cntrH_1",33,39,0.0809,,"","待标注"
34,"RS232-T200","top.iRECEIVER.rec_data_cntrH_2",34,39,0.1098,,"","待标注"
35,"RS232-T200","top.iRECEIVER.rec_readyInH",24,30,0.9059,,"","待标注"
36,"RS232-T200","top.iRECEIVER.rstCountH",23,29,0.7873,,"","待标注"
37,"RS232-T200","top.iRECEIVER.shiftH",19,25,0.7710,,"","待标注"
38,"RS232-T2100","top.iRECEIVER.cntr_resetH",28,35,0.8830,,"","待标注"
39,"RS232-T2100","top.iRECEIVER.countH",19,25,0.7940,,"","待标注"
40,"RS232-T2100","top.iRECEIVER.ena",20,24,0.5600,,"","待标注"
41,"RS232-T2100","top.iRECEIVER.next_state",44,49,0.3268,,"","待标注"
42,"RS232-T2100","top.iRECEIVER.rec_dataH",5,4,0.3092,,"","待标注"
43,"RS232-T2100","top.iRECEIVER.rec_readyH",5,4,0.3929,,"","待标注"
44,"RS232-T2100","top.iRECEIVER.rec_readyH_temp",6,5,0.8266,,"","待标注"
45,"RS232-T2100","top.iRECEIVER.rec_readyInH",24,30,0.8992,,"","待标注"
46,"RS232-T2100","top.iRECEIVER.rstCountH",23,29,0.7717,,"","待标注"
47,"RS232-T2100","top.iRECEIVER.shiftH",19,25,0.7870,,"","待标注"
48,"RS232-T2100","top.rec_dataH_temp",6,5,0.7993,,"","待标注"
49,"RS232-T2200","top.iRECEIVER.cntr_resetH",28,35,0.8982,,"","待标注"
50,"RS232-T2200","top.iRECEIVER.countH",19,25,0.7943,,"","待标注"
51,"RS232-T2200","top.iRECEIVER.ena",19,25,0.6354,,"","待标注"
52,"RS232-T2200","top.iRECEIVER.next_state",44,49,0.2874,,"","待标注"
53,"RS232-T2200","top.iRECEIVER.rec_dataH",5,4,0.3557,,"","待标注"
54,"RS232-T2200","top.iRECEIVER.rec_readyH",5,4,0.3312,,"","待标注"
55,"RS232-T2200","top.iRECEIVER.rec_readyH_temp",6,5,0.8304,,"","待标注"
56,"RS232-T2200","top.iRECEIVER.rec_readyInH",24,30,0.8633,,"","待标注"
57,"RS232-T2200","top.iRECEIVER.rstCountH",23,29,0.7347,,"","待标注"
58,"RS232-T2200","top.iRECEIVER.shiftH",19,25,0.7934,,"","待标注"
59,"RS232-T2200","top.rec_dataH_temp",6,5,0.8035,,"","待标注"
60,"RS232-T2300","top.iRECEIVER.cntr_resetH",28,35,0.8557,,"","待标注"
61,"RS232-T2300","top.iRECEIVER.countH",19,25,0.8105,,"","待标注"
62,"RS232-T2300","top.iRECEIVER.ena",24,30,0.8032,,"","待标注"
63,"RS232-T2300","top.iRECEIVER.next_state",44,49,0.3117,,"","待标注"
64,"RS232-T2300","top.iRECEIVER.rec_dataH",5,4,0.3339,,"","待标注"
65,"RS232-T2300","top.iRECEIVER.rec_readyH",5,4,0.2824,,"","待标注"
66,"RS232-T2300","top.iRECEIVER.rec_readyH_temp",6,5,0.8090,,"","待标注"
67,"RS232-T2300","top.iRECEIVER.rec_readyInH",24,30,0.8866,,"","待标注"
68,"RS232-T2300","top.iRECEIVER.rstCountH",23,29,0.7888,,"","待标注"
69,"RS232-T2300","top.iRECEIVER.shiftH",19,25,0.8175,,"","待标注"
70,"RS232-T2300","top.rec_dataH_temp",6,5,0.8571,,"","待标注"
71,"RS232-T2400","top.iRECEIVER.cntr_resetH",28,35,0.8463,,"","待标注"
72,"RS232-T2400","top.iRECEIVER.countH",19,25,0.8051,,"","待标注"
73,"RS232-T2400","top.iRECEIVER.ena",22,27,0.5602,,"","待标注"
74,"RS232-T2400","top.iRECEIVER.next_state",44,49,0.3538,,"","待标注"
75,"RS232-T2400","top.iRECEIVER.rec_data_cntrH_1",18,20,0.5933,,"","待标注"
76,"RS232-T2400","top.iRECEIVER.rec_data_cntrH_2",20,23,0.6185,,"","待标注"
77,"RS232-T2400","top.iRECEIVER.rec_dataH",5,4,0.2334,,"","待标注"
78,"RS232-T2400","top.iRECEIVER.rec_readyH",5,4,0.4152,,"","待标注"
79,"RS232-T2400","top.iRECEIVER.rec_readyH_temp",6,5,0.7965,,"","待标注"
80,"RS232-T2400","top.iRECEIVER.rec_readyInH",24,30,0.8821,,"","待标注"
81,"RS232-T2400","top.iRECEIVER.rstCountH",23,29,0.7510,,"","待标注"
82,"RS232-T2400","top.iRECEIVER.shiftH",19,25,0.7878,,"","待标注"
83,"RS232-T2400","top.rec_dataH_temp",6,5,0.8478,,"","待标注"
84,"RS232-T300","top.iRECEIVER.cntr_resetH",28,35,0.8604,,"","待标注"
85,"RS232-T300","top.iRECEIVER.countH",19,25,0.7655,,"","待标注"
86,"RS232-T300","top.iRECEIVER.next_state",44,49,0.4908,,"","待标注"
87,"RS232-T300","top.iRECEIVER.rec_readyInH",24,30,0.8693,,"","待标注"
88,"RS232-T300","top.iRECEIVER.rstCountH",23,29,0.7251,,"","待标注"
89,"RS232-T300","top.iRECEIVER.shiftH",19,25,0.7717,,"","待标注"
90,"RS232-T300","top.iXMIT.uart_xmitH",20,24,0.3159,,"","待标注"
91,"RS232-T400","top.cntr",17,17,0.2481,,"","待标注"
92,"RS232-T400","top.iRECEIVER.cntr_resetH",28,35,0.8568,,"","待标注"
93,"RS232-T400","top.iRECEIVER.countH",19,25,0.7954,,"","待标注"
94,"RS232-T400","top.iRECEIVER.next_state",44,49,0.4924,,"","待标注"
95,"RS232-T400","top.iRECEIVER.rec_readyInH",24,30,0.8905,,"","待标注"
96,"RS232-T400","top.iRECEIVER.rstCountH",23,29,0.7434,,"","待标注"
97,"RS232-T400","top.iRECEIVER.shiftH",19,25,0.7956,,"","待标注"
98,"RS232-T400","top.iXMIT.uart_xmitH",24,29,0.1791,,"","待标注"
99,"RS232-T400","top.rec_dataH_temp",19,19,0.4210,,"","待标注"
100,"RS232-T500","top.iRECEIVER.cntr_resetH",28,35,0.8725,,"","待标注"
101,"RS232-T500","top.iRECEIVER.countH",19,25,0.7309,,"","待标注"
102,"RS232-T500","top.iRECEIVER.next_state",44,49,0.4319,,"","待标注"
103,"RS232-T500","top.iRECEIVER.rec_readyInH",24,30,0.8692,,"","待标注"
104,"RS232-T500","top.iRECEIVER.rstCountH",23,29,0.7487,,"","待标注"
105,"RS232-T500","top.iRECEIVER.shiftH",19,25,0.7714,,"","待标注"
106,"RS232-T500","top.iXMIT.count_in",11,12,0.4782,,"","待标注"
107,"RS232-T500","top.iXMIT.DataSend_ena",11,10,0.3138,,"","待标注"
108,"RS232-T500","top.iXMIT.uart_xmitH",24,29,0.2694,,"","待标注"
109,"RS232-T500","top.iXMIT.xmit_doneH",11,10,0.6703,,"","待标注"
110,"RS232-T500","top.iXMIT.xmit_ShiftRegH",99,137,0.2716,,"","待标注"
111,"RS232-T600","top.iRECEIVER.cntr_resetH",28,35,0.9015,,"","待标注"
112,"RS232-T600","top.iRECEIVER.countH",19,25,0.7375,,"","待标注"
113,"RS232-T600","top.iRECEIVER.next_state",44,49,0.3995,,"","待标注"
114,"RS232-T600","top.iRECEIVER.rec_readyInH",24,30,0.8773,,"","待标注"
115,"RS232-T600","top.iRECEIVER.rstCountH",23,29,0.7745,,"","待标注"
116,"RS232-T600","top.iRECEIVER.shiftH",19,25,0.7727,,"","待标注"
117,"RS232-T600","top.iXMIT.bitCell_cntrH",23,27,0.5149,,"","待标注"
118,"RS232-T600","top.iXMIT.bitCountH",25,30,0.3635,,"","待标注"
119,"RS232-T600","top.iXMIT.countEnaH",38,50,0.3275,,"","待标注"
120,"RS232-T600","top.iXMIT.DataSend_ena",11,10,0.2989,,"","待标注"
121,"RS232-T600","top.iXMIT.ena_bitCountH",33,44,0.5043,,"","待标注"
122,"RS232-T600","top.iXMIT.load_shiftRegH",28,37,0.2352,,"","待标注"
123,"RS232-T600","top.iXMIT.next_state",48,58,0.2685,,"","待标注"
124,"RS232-T600","top.iXMIT.rst_bitCountH",28,37,0.1806,,"","待标注"
125,"RS232-T600","top.iXMIT.shiftEnaH",26,34,0.3897,,"","待标注"
126,"RS232-T600","top.iXMIT.state_DataSend",49,58,0.3221,,"","待标注"
127,"RS232-T600","top.iXMIT.uart_xmitH",24,29,0.4324,,"","待标注"
128,"RS232-T600","top.iXMIT.xmit_doneH",9,8,0.7609,,"","待标注"
129,"RS232-T600","top.iXMIT.xmit_doneInH",32,43,0.2411,,"","待标注"
130,"RS232-T600","top.iXMIT.xmit_ShiftRegH",120,175,0.2189,,"","待标注"
131,"RS232-T600","top.iXMIT.xmitDataSelH",29,35,0.5081,,"","待标注"
132,"RS232-T700","top.iRECEIVER.cntr_resetH",28,35,0.8650,,"","待标注"
133,"RS232-T700","top.iRECEIVER.countH",19,25,0.7735,,"","待标注"
134,"RS232-T700","top.iRECEIVER.next_state",44,49,0.4643,,"","待标注"
135,"RS232-T700","top.iRECEIVER.rec_readyInH",24,30,0.8879,,"","待标注"
136,"RS232-T700","top.iRECEIVER.rstCountH",23,29,0.7955,,"","待标注"
137,"RS232-T700","top.iRECEIVER.shiftH",19,25,0.7584,,"","待标注"
138,"RS232-T700","top.iXMIT.bitCell_cntrH",23,27,0.3152,,"","待标注"
139,"RS232-T700","top.iXMIT.bitCountH",25,30,0.2924,,"","待标注"
140,"RS232-T700","top.iXMIT.countEnaH",38,50,0.3393,,"","待标注"
141,"RS232-T700","top.iXMIT.DataSend_ena",11,10,0.4282,,"","待标注"
142,"RS232-T700","top.iXMIT.ena_bitCountH",33,44,0.4688,,"","待标注"
143,"RS232-T700","top.iXMIT.load_shiftRegH",28,37,0.3154,,"","待标注"
144,"RS232-T700","top.iXMIT.next_state",48,58,0.2973,,"","待标注"
145,"RS232-T700","top.iXMIT.rst_bitCountH",28,37,0.2666,,"","待标注"
146,"RS232-T700","top.iXMIT.shiftEnaH",26,34,0.3208,,"","待标注"
147,"RS232-T700","top.iXMIT.state_DataSend",49,58,0.3998,,"","待标注"
148,"RS232-T700","top.iXMIT.uart_xmitH",24,29,0.2352,,"","待标注"
149,"RS232-T700","top.iXMIT.xmit_doneH",9,8,0.8617,,"","待标注"
150,"RS232-T700","top.iXMIT.xmit_doneInH",32,43,0.2821,,"","待标注"
151,"RS232-T700","top.iXMIT.xmit_ShiftRegH",120,175,0.2922,,"","待标注"
152,"RS232-T700","top.iXMIT.xmitDataSelH",29,35,0.5745,,"","待标注"
153,"RS232-T800","top.iRECEIVER.cntr_resetH",28,35,0.8946,,"","待标注"
154,"RS232-T800","top.iRECEIVER.countH",19,25,0.7885,,"","待标注"
155,"RS232-T800","top.iRECEIVER.next_state",44,49,0.4279,,"","待标注"
156,"RS232-T800","top.iRECEIVER.rec_data_cntrH_1",33,39,0.1529,,"","待标注"
157,"RS232-T800","top.iRECEIVER.rec_data_cntrH_2",37,42,0.3171,,"","待标注"
158,"RS232-T800","top.iRECEIVER.rec_data_cntrH_3",14,15,0.2099,,"","待标注"
159,"RS232-T800","top.iRECEIVER.rec_readyH",8,7,0.1600,,"","待标注"
160,"RS232-T800","top.iRECEIVER.rec_readyH_temp",6,5,0.8063,,"","待标注"
161,"RS232-T800","top.iRECEIVER.rec_readyInH",24,30,0.8371,,"","待标注"
162,"RS232-T800","top.iRECEIVER.rstCountH",23,29,0.7450,,"","待标注"
163,"RS232-T800","top.iRECEIVER.shiftH",19,25,0.7880,,"","待标注"
164,"RS232-T800","top.iXMIT.bitCell_cntrH",23,27,0.5022,,"","待标注"
165,"RS232-T800","top.iXMIT.bitCountH",25,30,0.3551,,"","待标注"
166,"RS232-T800","top.iXMIT.countEnaH",38,50,0.2596,,"","待标注"
167,"RS232-T800","top.iXMIT.ena_bitCountH",33,44,0.5022,,"","待标注"
168,"RS232-T800","top.iXMIT.load_shiftRegH",28,37,0.3020,,"","待标注"
169,"RS232-T800","top.iXMIT.next_state",48,58,0.2868,,"","待标注"
170,"RS232-T800","top.iXMIT.rst_bitCountH",28,37,0.3404,,"","待标注"
171,"RS232-T800","top.iXMIT.shiftEnaH",26,34,0.4158,,"","待标注"
172,"RS232-T800","top.iXMIT.uart_xmitH",24,29,0.2510,,"","待标注"
173,"RS232-T800","top.iXMIT.xmit_doneInH",32,43,0.3853,,"","待标注"
174,"RS232-T800","top.iXMIT.xmit_ShiftRegH",126,184,0.3009,,"","待标注"
175,"RS232-T800","top.iXMIT.xmitDataSelH",29,35,0.3192,,"","待标注"
176,"RS232-T900","top.iRECEIVER.cntr_resetH",28,35,0.8683,,"","待标注"
177,"RS232-T900","top.iRECEIVER.countH",19,25,0.7723,,"","待标注"
178,"RS232-T900","top.iRECEIVER.next_state",44,49,0.3910,,"","待标注"
179,"RS232-T900","top.iRECEIVER.rec_readyInH",24,30,0.8539,,"","待标注"
180,"RS232-T900","top.iRECEIVER.rstCountH",23,29,0.6931,,"","待标注"
181,"RS232-T900","top.iRECEIVER.shiftH",19,25,0.7804,,"","待标注"
182,"RS232-T900","top.iXMIT.bitCell_cntrH",23,27,0.2606,,"","待标注"
183,"RS232-T900","top.iXMIT.bitCountH",25,30,0.3428,,"","待标注"
184,"RS232-T900","top.iXMIT.countEnaH",38,50,0.2807,,"","待标注"
185,"RS232-T900","top.iXMIT.ena_bitCountH",33,44,0.4220,,"","待标注"
186,"RS232-T900","top.iXMIT.load_shiftRegH",28,37,0.2992,,"","待标注"
187,"RS232-T900","top.iXMIT.next_state",48,58,0.2818,,"","待标注"
188,"RS232-T900","top.iXMIT.rst_bitCountH",28,37,0.2811,,"","待标注"
189,"RS232-T900","top.iXMIT.shiftEnaH",26,34,0.3310,,"","待标注"
190,"RS232-T900","top.iXMIT.uart_xmitH",24,29,0.3884,,"","待标注"
191,"RS232-T900","top.iXMIT.xmit_doneInH",32,43,0.2668,,"","待标注"
192,"RS232-T900","top.iXMIT.xmit_ShiftRegH",126,184,0.3204,,"","待标注"
193,"RS232-T900","top.iXMIT.xmitDataSelH",29,35,0.4095,,"","待标注"
194,"RS232-T901","top.iRECEIVER.cntr_resetH",28,35,0.8955,,"","待标注"
195,"RS232-T901","top.iRECEIVER.countH",19,25,0.7780,,"","待标注"
196,"RS232-T901","top.iRECEIVER.next_state",44,49,0.4597,,"","待标注"
197,"RS232-T901","top.iRECEIVER.rec_readyInH",24,30,0.8705,,"","待标注"
198,"RS232-T901","top.iRECEIVER.rstCountH",23,29,0.7686,,"","待标注"
199,"RS232-T901","top.iRECEIVER.shiftH",19,25,0.8301,,"","待标注"
200,"RS232-T901","top.iXMIT.bitCell_cntrH",23,27,0.2791,,"","待标注"
201,"RS232-T901","top.iXMIT.bitCountH",25,30,0.2872,,"","待标注"
202,"RS232-T901","top.iXMIT.countEnaH",43,58,0.2332,,"","待标注"
203,"RS232-T901","top.iXMIT.DataSend_ena",11,10,0.4750,,"","待标注"
204,"RS232-T901","top.iXMIT.ena_bitCountH",36,49,0.3683,,"","待标注"
205,"RS232-T901","top.iXMIT.load_shiftRegH",31,42,0.3479,,"","待标注"
206,"RS232-T901","top.iXMIT.next_state",57,69,0.1457,,"","待标注"
207,"RS232-T901","top.iXMIT.rst_bitCountH",31,42,0.3561,,"","待标注"
208,"RS232-T901","top.iXMIT.shiftEnaH",29,39,0.4120,,"","待标注"
209,"RS232-T901","top.iXMIT.state_DataSend",50,60,0.2617,,"","待标注"
210,"RS232-T901","top.iXMIT.uart_xmitH",24,29,0.3394,,"","待标注"
211,"RS232-T901","top.iXMIT.xmit_doneInH",35,48,0.2980,,"","待标注"
212,"RS232-T901","top.iXMIT.xmit_ShiftRegH",126,184,0.2522,,"","待标注"
213,"RS232-T901","top.iXMIT.xmitDataSelH",37,46,0.2235,,"","待标注"
214,"adder-T100","top.tj_t2_tempSum1_mod",5,4,0.2091,,"","待标注"
215,"adder-T100","top.tj_t2_trig",7,6,0.8365,,"","待标注"
216,"adder-T600","top.tempSum1",121,140,0.2452,,"","待标注"
217,"adder-T601","top.tempCarry1",24,25,0.2736,,"","待标注"
218,"adder-T800","top.tempSum3",121,140,0.2837,,"","待标注"
219,"ata-T100","top.tj_t1_cnt",9,9,0.2761,,"","待标注"
220,"ata-T100","top.tj_t1_trig",4,3,0.2388,,"","待标注"
221,"ata-T200","top.tj_t2_trig",6,5,0.5116,,"","待标注"
222,"ata-T200","top.tj_t2_wb_ack_o_mod",5,4,0.3008,,"","待标注"
223,"ata-T300","top.tj_t3_flag",11,10,0.3450,,"","待标注"
224,"ata-T300","top.tj_t3_leak",15,15,0.3414,,"","待标注"
225,"ata-T600","top.u1.PIO_timing_controller.done",31,42,0.4147,,"","待标注"
226,"ata-T800","top.u1.cIORDY",16,18,0.3294,,"","待标注"
227,"datetime-T100","top.tj_t1_cnt",9,9,0.4762,,"","待标注"
228,"datetime-T100","top.tj_t1_trig",4,3,0.3814,,"","待标注"
229,"datetime-T200","top.tj_t2_ack_o_mod",5,4,0.3194,,"","待标注"
230,"datetime-T200","top.tj_t2_trig",6,5,0.3310,,"","待标注"
231,"datetime-T300","top.tj_t3_flag",10,9,0.3762,,"","待标注"
232,"datetime-T300","top.tj_t3_leak",14,14,0.3891,,"","待标注"
233,"datetime-T600","top.ack_o",46,53,0.3997,,"","待标注"
234,"datetime-T700","top.oalarm",14,13,0.4841,,"","待标注"
235,"datetime-T800","top.incMonthL",25,27,0.5707,,"","待标注"
236,"dmx512-T100","top.tj_t1_cnt",9,9,0.3723,,"","待标注"
237,"dmx512-T100","top.tj_t1_trig",4,3,0.4764,,"","待标注"
238,"dmx512-T200","top.tj_t2_trig",11,10,0.5379,,"","待标注"
239,"dmx512-T200","top.tj_t2_tx_mod",5,4,0.3372,,"","待标注"
240,"dmx512-T300","top.tj_t3_flag",8,7,0.5502,,"","待标注"
241,"dmx512-T300","top.tj_t3_leak",12,12,0.4384,,"","待标注"
242,"dmx512-T700","top.csr_do_reg",16,15,0.4317,,"","待标注"
243,"dmx512-T800","top.tx",40,54,0.3548,,"","待标注"
244,"ima_adpcm_enc_dec-T100","top.tj_t1_cnt",9,9,0.2853,,"","待标注"
245,"ima_adpcm_enc_dec-T100","top.tj_t1_trig",4,3,0.1731,,"","待标注"
246,"ima_adpcm_enc_dec-T200","top.tj_t2_outPCM_mod",5,4,0.2835,,"","待标注"
247,"ima_adpcm_enc_dec-T200","top.tj_t2_trig",6,5,0.2380,,"","待标注"
248,"ima_adpcm_enc_dec-T300","top.tj_t3_flag",9,8,0.3308,,"","待标注"
249,"ima_adpcm_enc_dec-T300","top.tj_t3_leak",13,13,0.3530,,"","待标注"
250,"interrupt_controller-T100","top.tj_t1_cnt",9,9,0.4190,,"","待标注"
251,"interrupt_controller-T100","top.tj_t1_trig",4,3,0.3012,,"","待标注"
252,"interrupt_controller-T200","top.tj_t2_data_r_mod",5,4,0.2885,,"","待标注"
253,"interrupt_controller-T200","top.tj_t2_trig",8,7,0.5198,,"","待标注"
254,"interrupt_controller-T300","top.tj_t3_flag",11,10,0.4530,,"","待标注"
255,"interrupt_controller-T300","top.tj_t3_leak",15,15,0.3805,,"","待标注"
256,"interrupt_controller-T600","top.data_o",47,67,0.2256,,"","待标注"
257,"interrupt_controller-T700","top.dtack",16,16,0.5609,,"","待标注"
258,"interrupt_controller-T800","top.data_r",54,91,0.4531,,"","待标注"
259,"mmuart-T100","top.tj_t1_cnt",9,9,0.1997,,"","待标注"
260,"mmuart-T100","top.tj_t1_trig",4,3,0.1512,,"","待标注"
261,"mmuart-T200","top.tj_t2_divisor_mod",5,4,0.1859,,"","待标注"
262,"mmuart-T200","top.tj_t2_trig",11,10,0.8424,,"","待标注"
263,"mmuart-T600","top.uart_tx",13,14,0.6483,,"","待标注"
264,"mmuart-T700","top.divisor",31,34,0.4156,,"","待标注"
265,"mmuart-T800","top.tx_wr",26,30,0.3288,,"","待标注"
266,"p16c5x-T100","top.tj_t1_cnt",9,9,0.4905,,"","待标注"
267,"p16c5x-T100","top.tj_t1_trig",4,3,0.2750,,"","待标注"
268,"p16c5x-T200","top.tj_t2_CE_mod",5,4,0.3823,,"","待标注"
269,"p16c5x-T200","top.tj_t2_trig",4,3,0.3328,,"","待标注"
270,"p16c5x-T300","top.tj_t3_flag",7,6,0.3749,,"","待标注"
271,"p16c5x-T300","top.tj_t3_leak",11,11,0.3854,,"","待标注"
272,"p16c5x-T600","top.CE",29,32,0.2504,,"","待标注"
273,"p16c5x-T700","top.IR",17,17,0.4522,,"","待标注"
274,"p16c5x-T800","top.GOTO",31,34,0.3679,,"","待标注"
275,"sasc-T100","top.tj_t1_cnt",9,9,0.2139,,"","待标注"
276,"sasc-T100","top.tj_t1_trig",4,3,0.3281,,"","待标注"
277,"sasc-T200","top.tj_t2_trig",6,5,0.3609,,"","待标注"
278,"sasc-T200","top.tj_t2_txd_o_mod",5,4,0.3059,,"","待标注"
279,"sasc-T300","top.tj_t4_active",12,11,0.3905,,"","待标注"
280,"sasc-T600","top.rx_fifo.rp_p1",19,25,0.3605,,"","待标注"
281,"sasc-T600","top.tx_fifo.rp_p1",19,25,0.1866,,"","待标注"
282,"sasc-T700","top.rx_fifo.wp",17,16,0.6682,,"","待标注"
283,"sasc-T700","top.tx_fifo.wp",17,16,0.6372,,"","待标注"
284,"sasc-T800","top.rx_fifo.dout",37,67,0.2848,,"","待标注"
285,"sasc-T800","top.tx_fifo.dout",37,67,0.2814,,"","待标注"
286,"simple_spi-T100","top.tj_t1_cnt",9,9,0.2349,,"","待标注"
287,"simple_spi-T100","top.tj_t1_trig",4,3,0.4857,,"","待标注"
288,"simple_spi-T200","top.tj_t2_treg_mod",5,4,0.2735,,"","待标注"
289,"simple_spi-T200","top.tj_t2_trig",7,6,0.4484,,"","待标注"
290,"simple_spi-T300","top.tj_t3_flag",9,8,0.3390,,"","待标注"
291,"simple_spi-T300","top.tj_t3_leak",13,13,0.2964,,"","待标注"
292,"simple_spi-T600","top.wfwe",19,19,0.5277,,"","待标注"
293,"simple_spi-T700","top.ack_o",19,19,0.4727,,"","待标注"
294,"simple_spi-T800","top.dat_o",99,133,0.2071,,"","待标注"
295,"sub86-T100","top.tj_t1_cnt",9,9,0.3518,,"","待标注"
296,"sub86-T100","top.tj_t1_trig",5,4,0.2042,,"","待标注"
297,"sub86-T200","top.tj_t2_RD_mod",5,4,0.4080,,"","待标注"
298,"sub86-T200","top.tj_t2_trig",11,10,0.2551,,"","待标注"
299,"sub86-T300","top.tj_t3_flag",9,8,0.4660,,"","待标注"
300,"sub86-T300","top.tj_t3_leak",13,13,0.5287,,"","待标注"
301,"sub86-T700","top.PC",157,195,0.3273,,"","待标注"
302,"systemcdes-T100","top.tj_t1_cnt",9,9,0.3675,,"","待标注"
303,"systemcdes-T100","top.tj_t1_trig",4,3,0.2078,,"","待标注"
304,"systemcdes-T200","top.tj_t2_trig",8,7,0.1987,,"","待标注"
305,"systemcdes-T200","top.tj_t2_wb_ack_o_mod",5,4,0.4526,,"","待标注"
306,"systemcdes-T300","top.tj_t3_flag",10,9,0.2584,,"","待标注"
307,"systemcdes-T300","top.tj_t3_leak",14,14,0.2997,,"","待标注"
308,"systemcdes-T700","top.des.data_o",18,20,0.5323,,"","待标注"
309,"systemcdes-T800","top.des.next_data_ready",22,25,0.7913,,"","待标注"
310,"tiny_spi-T100","top.tj_t1_cnt",9,9,0.4788,,"","待标注"
311,"tiny_spi-T100","top.tj_t1_trig",7,6,0.2731,,"","待标注"
312,"tiny_spi-T200","top.tj_t2_sr8_mod",5,4,0.2794,,"","待标注"
313,"tiny_spi-T200","top.tj_t2_trig",6,5,0.3863,,"","待标注"
314,"tiny_spi-T300","top.tj_t3_flag",13,12,0.3607,,"","待标注"
315,"tiny_spi-T300","top.tj_t3_leak",17,17,0.2815,,"","待标注"
316,"tiny_spi-T600","top.ack_o",19,25,0.5009,,"","待标注"
317,"tiny_spi-T700","top.bc",9,8,0.3193,,"","待标注"
318,"tiny_spi-T800","top.sr8_sf",41,71,0.3168,,"","待标注"
319,"uart2bus-T100","top.tj_t1_cnt",9,9,0.3218,,"","待标注"
320,"uart2bus-T100","top.tj_t1_trig",4,3,0.3664,,"","待标注"
321,"uart2bus-T200","top.tj_t2_int_req_mod",5,4,0.2800,,"","待标注"
322,"uart2bus-T200","top.tj_t2_trig",4,3,0.2742,,"","待标注"
323,"uart2bus-T300","top.tj_t3_flag",7,6,0.3044,,"","待标注"
324,"uart2bus-T300","top.tj_t3_leak",11,11,0.4671,,"","待标注"
325,"uart2bus-T600","top.baud_freq",141,163,0.1826,,"","待标注"
326,"uart2bus-T700","top.uart1.baud_gen_1.counter",18,21,0.3777,,"","待标注"
327,"uart2bus-T800","top.uart1.baud_gen_1.counter",193,229,0.2495,,"","待标注"
328,"usb_phy-T100","top.tj_t1_cnt",9,9,0.2549,,"","待标注"
329,"usb_phy-T100","top.tj_t1_trig",4,3,0.2737,,"","待标注"
