idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
26,"AES-T1300","top.Trojan.enable6",68,81,0.6985,,"","待标注"
27,"AES-T1300","top.Trojan.enable7",68,81,0.7048,,"","待标注"
28,"AES-T1300","top.Trojan.enable8",68,81,0.7107,,"","待标注"
29,"AES-T1300","top.Trojan.SHReg1",18,19,0.4115,,"","待标注"
30,"AES-T1300","top.Trojan.SHReg2",18,19,0.4418,,"","待标注"
31,"AES-T1300","top.Trojan.SHReg3",18,19,0.4682,,"","待标注"
32,"AES-T1300","top.Trojan.SHReg4",18,19,0.4385,,"","待标注"
33,"AES-T1300","top.Trojan.SHReg5",18,19,0.4560,,"","待标注"
34,"AES-T1300","top.Trojan.SHReg6",18,19,0.4325,,"","待标注"
35,"AES-T1300","top.Trojan.SHReg7",18,19,0.4441,,"","待标注"
36,"AES-T1300","top.Trojan.SHReg8",18,19,0.4404,,"","待标注"
37,"AES-T1400","top.Trigger.State0",12,11,0.6007,,"","待标注"
38,"AES-T1400","top.Trigger.State1",19,20,0.5134,,"","待标注"
39,"AES-T1400","top.Trigger.State2",26,29,0.5009,,"","待标注"
40,"AES-T1400","top.Trigger.State3",33,38,0.4107,,"","待标注"
41,"AES-T1400","top.Trigger.Tj_Trig",8,7,0.4521,,"","待标注"
42,"AES-T1400","top.Trojan.enable1",68,81,0.6056,,"","待标注"
43,"AES-T1400","top.Trojan.enable2",68,81,0.6354,,"","待标注"
44,"AES-T1400","top.Trojan.enable3",68,81,0.5928,,"","待标注"
45,"AES-T1400","top.Trojan.enable4",68,81,0.6044,,"","待标注"
46,"AES-T1400","top.Trojan.enable5",68,81,0.5982,,"","待标注"
47,"AES-T1400","top.Trojan.enable6",68,81,0.6078,,"","待标注"
48,"AES-T1400","top.Trojan.enable7",68,81,0.6062,,"","待标注"
49,"AES-T1400","top.Trojan.enable8",68,81,0.6026,,"","待标注"
50,"AES-T1400","top.Trojan.SHReg1",18,19,0.5182,,"","待标注"
51,"AES-T1400","top.Trojan.SHReg2",18,19,0.4604,,"","待标注"
52,"AES-T1400","top.Trojan.SHReg3",18,19,0.4729,,"","待标注"
53,"AES-T1400","top.Trojan.SHReg4",18,19,0.4409,,"","待标注"
54,"AES-T1400","top.Trojan.SHReg5",18,19,0.4906,,"","待标注"
55,"AES-T1400","top.Trojan.SHReg6",18,19,0.4391,,"","待标注"
56,"AES-T1400","top.Trojan.SHReg7",18,19,0.4432,,"","待标注"
57,"AES-T1400","top.Trojan.SHReg8",18,19,0.4697,,"","待标注"
58,"AES-T1500","top.Trigger.Counter",9,8,0.5073,,"","待标注"
59,"AES-T1500","top.Trigger.Tj_Trig",12,11,0.4885,,"","待标注"
60,"AES-T1500","top.Trojan.enable1",68,81,0.6680,,"","待标注"
61,"AES-T1500","top.Trojan.enable2",68,81,0.6533,,"","待标注"
62,"AES-T1500","top.Trojan.enable3",68,81,0.6656,,"","待标注"
63,"AES-T1500","top.Trojan.enable4",68,81,0.6492,,"","待标注"
64,"AES-T1500","top.Trojan.enable5",68,81,0.6559,,"","待标注"
65,"AES-T1500","top.Trojan.enable6",68,81,0.6484,,"","待标注"
66,"AES-T1500","top.Trojan.enable7",68,81,0.6519,,"","待标注"
67,"AES-T1500","top.Trojan.enable8",68,81,0.6664,,"","待标注"
68,"AES-T1500","top.Trojan.SHReg1",18,19,0.4495,,"","待标注"
69,"AES-T1500","top.Trojan.SHReg2",18,19,0.4512,,"","待标注"
70,"AES-T1500","top.Trojan.SHReg3",18,19,0.4859,,"","待标注"
71,"AES-T1500","top.Trojan.SHReg4",18,19,0.4310,,"","待标注"
72,"AES-T1500","top.Trojan.SHReg5",18,19,0.4342,,"","待标注"
73,"AES-T1500","top.Trojan.SHReg6",18,19,0.4623,,"","待标注"
74,"AES-T1500","top.Trojan.SHReg7",18,19,0.4461,,"","待标注"
75,"AES-T1500","top.Trojan.SHReg8",18,19,0.4808,,"","待标注"
76,"AES-T1600","top.Tj_Trigger.Detected",8,7,0.4775,,"","待标注"
77,"AES-T1600","top.Tj_Trigger.State0",12,11,0.5447,,"","待标注"
78,"AES-T1600","top.Tj_Trigger.State1",19,20,0.5004,,"","待标注"
79,"AES-T1600","top.Tj_Trigger.State2",26,29,0.5834,,"","待标注"
80,"AES-T1600","top.Tj_Trigger.State3",33,38,0.5592,,"","待标注"
81,"AES-T1600","top.Tj_Trigger.tempClk1",15,15,0.5457,,"","待标注"
82,"AES-T1600","top.Tj_Trigger.tempClk2",23,24,0.4366,,"","待标注"
83,"AES-T1600","top.Tj_Trigger.Tj_Trig",4,3,0.4691,,"","待标注"
84,"AES-T1600","top.TSC.Antena",6,5,0.5716,,"","待标注"
85,"AES-T1600","top.TSC.Baud8GeneratorACC",13,12,0.4300,,"","待标注"
86,"AES-T1600","top.TSC.beep1",14,15,0.3030,,"","待标注"
87,"AES-T1600","top.TSC.beep2",20,21,0.3685,,"","待标注"
88,"AES-T1600","top.TSC.beeps",4,3,0.3974,,"","待标注"
89,"AES-T1600","top.TSC.MUX_Sel",11,11,0.4234,,"","待标注"
90,"AES-T1600","top.TSC.SHIFTReg",9,8,0.3909,,"","待标注"
91,"AES-T1700","top.Tj_Trigger.Counter",9,8,0.5292,,"","待标注"
92,"AES-T1700","top.Tj_Trigger.Tj_Trig",12,11,0.4721,,"","待标注"
93,"AES-T1700","top.TSC.Antena",6,5,0.5383,,"","待标注"
94,"AES-T1700","top.TSC.Baud8GeneratorACC",13,12,0.4173,,"","待标注"
95,"AES-T1700","top.TSC.beep1",14,15,0.3661,,"","待标注"
96,"AES-T1700","top.TSC.beep2",20,21,0.3846,,"","待标注"
97,"AES-T1700","top.TSC.beeps",4,3,0.4814,,"","待标注"
98,"AES-T1700","top.TSC.MUX_Sel",11,11,0.4422,,"","待标注"
99,"AES-T1700","top.TSC.SHIFTReg",9,8,0.5037,,"","待标注"
100,"AES-T1800","top.Trojan.DynamicPower",18,19,0.4051,,"","待标注"
101,"AES-T1800","top.Trojan.Tj_Trig",12,11,0.4713,,"","待标注"
102,"AES-T1900","top.Trojan.Counter",9,8,0.4168,,"","待标注"
103,"AES-T1900","top.Trojan.DynamicPower",18,19,0.4262,,"","待标注"
104,"AES-T1900","top.Trojan.Tj_Trig",12,11,0.4829,,"","待标注"
105,"AES-T200","top.Trojan.lfsr.d0",17,19,0.4553,,"","待标注"
106,"AES-T200","top.Trojan.lfsr.lfsr_stream",15,14,0.4418,,"","待标注"
107,"AES-T200","top.Trojan.load",452,577,0.3718,,"","待标注"
108,"AES-T2000","top.Trigger.State0",12,11,0.4690,,"","待标注"
109,"AES-T2000","top.Trigger.State1",19,20,0.4241,,"","待标注"
110,"AES-T2000","top.Trigger.State2",26,29,0.4403,,"","待标注"
111,"AES-T2000","top.Trigger.State3",33,38,0.4072,,"","待标注"
112,"AES-T2000","top.Trigger.Tj_Trig",8,7,0.4491,,"","待标注"
113,"AES-T2000","top.Trojan.COUNTER",9,8,0.4724,,"","待标注"
114,"AES-T2000","top.Trojan.INV10_out",3,2,0.4621,,"","待标注"
115,"AES-T2000","top.Trojan.INV11_out",3,2,0.4363,,"","待标注"
116,"AES-T2000","top.Trojan.INV1_out",3,2,0.4106,,"","待标注"
117,"AES-T2000","top.Trojan.INV2_out",3,2,0.3709,,"","待标注"
118,"AES-T2000","top.Trojan.INV3_out",3,2,0.3892,,"","待标注"
119,"AES-T2000","top.Trojan.INV4_out",3,2,0.4109,,"","待标注"
120,"AES-T2000","top.Trojan.INV5_out",3,2,0.3815,,"","待标注"
121,"AES-T2000","top.Trojan.INV6_out",3,2,0.4629,,"","待标注"
122,"AES-T2000","top.Trojan.INV7_out",3,2,0.3884,,"","待标注"
123,"AES-T2000","top.Trojan.INV8_out",3,2,0.3994,,"","待标注"
124,"AES-T2000","top.Trojan.INV9_out",3,2,0.3535,,"","待标注"
125,"AES-T2000","top.Trojan.LEAKBit",5,4,0.6904,,"","待标注"
126,"AES-T2000","top.Trojan.SECRETKey",9,8,0.4496,,"","待标注"
127,"AES-T2100","top.Trigger.Counter",9,8,0.4935,,"","待标注"
128,"AES-T2100","top.Trigger.Tj_Trig",12,11,0.4810,,"","待标注"
129,"AES-T2100","top.Trojan.COUNTER",9,8,0.4482,,"","待标注"
130,"AES-T2100","top.Trojan.INV10_out",3,2,0.3959,,"","待标注"
131,"AES-T2100","top.Trojan.INV11_out",3,2,0.3834,,"","待标注"
132,"AES-T2100","top.Trojan.INV1_out",3,2,0.4287,,"","待标注"
133,"AES-T2100","top.Trojan.INV2_out",3,2,0.4414,,"","待标注"
134,"AES-T2100","top.Trojan.INV3_out",3,2,0.4166,,"","待标注"
135,"AES-T2100","top.Trojan.INV4_out",3,2,0.3919,,"","待标注"
136,"AES-T2100","top.Trojan.INV5_out",3,2,0.3989,,"","待标注"
137,"AES-T2100","top.Trojan.INV6_out",3,2,0.4134,,"","待标注"
138,"AES-T2100","top.Trojan.INV7_out",3,2,0.4182,,"","待标注"
139,"AES-T2100","top.Trojan.INV8_out",3,2,0.4286,,"","待标注"
140,"AES-T2100","top.Trojan.INV9_out",3,2,0.3627,,"","待标注"
141,"AES-T2100","top.Trojan.LEAKBit",5,4,0.6558,,"","待标注"
142,"AES-T2100","top.Trojan.SECRETKey",9,8,0.4373,,"","待标注"
143,"AES-T2300","top.AES.out",11,11,0.5614,,"","待标注"
144,"AES-T2300","top.AES.Trojan.r1",5,4,0.4280,,"","待标注"
145,"AES-T2300","top.AES.Trojan.r2",5,4,0.4592,,"","待标注"
146,"AES-T2300","top.AES.Trojan.trigger",4,3,0.3417,,"","待标注"
147,"AES-T2400","top.AES.out",11,11,0.5899,,"","待标注"
148,"AES-T2400","top.AES.Trojan.r1",5,4,0.5022,,"","待标注"
149,"AES-T2400","top.AES.Trojan.r2",5,4,0.5396,,"","待标注"
150,"AES-T2400","top.AES.Trojan.trigger",4,3,0.4070,,"","待标注"
151,"AES-T2500","top.AES.out",11,11,0.6459,,"","待标注"
152,"AES-T2500","top.AES.Trojan.counter",8,7,0.4436,,"","待标注"
153,"AES-T2500","top.AES.Trojan.trigger",5,4,0.6582,,"","待标注"
154,"AES-T2600","top.AES.out",11,11,0.5916,,"","待标注"
155,"AES-T2600","top.AES.Trojan.counter",15,16,0.5173,,"","待标注"
156,"AES-T2600","top.AES.Trojan.r1",5,4,0.4568,,"","待标注"
157,"AES-T2600","top.AES.Trojan.trigger",5,4,0.6659,,"","待标注"
158,"AES-T2700","top.AES.out",11,11,0.5278,,"","待标注"
159,"AES-T2700","top.AES.Trojan.counter",8,7,0.5651,,"","待标注"
160,"AES-T2700","top.AES.Trojan.counter2",25,29,0.4653,,"","待标注"
161,"AES-T2700","top.AES.Trojan.trigger",5,4,0.7205,,"","待标注"
162,"AES-T2800","top.AES.out",11,11,0.5300,,"","待标注"
163,"AES-T2800","top.AES.Trojan.andOut",9,8,0.4022,,"","待标注"
164,"AES-T2800","top.AES.Trojan.counter",8,7,0.4617,,"","待标注"
165,"AES-T2800","top.AES.Trojan.counter2",13,14,0.4898,,"","待标注"
166,"AES-T2800","top.AES.Trojan.r1",5,4,0.4684,,"","待标注"
167,"AES-T2800","top.AES.Trojan.r2",5,4,0.5632,,"","待标注"
168,"AES-T2800","top.AES.Trojan.trigger",5,4,0.7046,,"","待标注"
169,"AES-T300","top.Trojan.enable1",66,79,0.6837,,"","待标注"
170,"AES-T300","top.Trojan.enable2",66,79,0.6741,,"","待标注"
171,"AES-T300","top.Trojan.enable3",66,79,0.6781,,"","待标注"
172,"AES-T300","top.Trojan.enable4",66,79,0.6970,,"","待标注"
173,"AES-T300","top.Trojan.enable5",66,79,0.6774,,"","待标注"
174,"AES-T300","top.Trojan.enable6",66,79,0.6715,,"","待标注"
175,"AES-T300","top.Trojan.enable7",66,79,0.6668,,"","待标注"
176,"AES-T300","top.Trojan.enable8",66,79,0.6826,,"","待标注"
177,"AES-T300","top.Trojan.SHReg1",18,19,0.5404,,"","待标注"
178,"AES-T300","top.Trojan.SHReg2",18,19,0.5296,,"","待标注"
179,"AES-T300","top.Trojan.SHReg3",18,19,0.5575,,"","待标注"
180,"AES-T300","top.Trojan.SHReg4",18,19,0.5365,,"","待标注"
181,"AES-T300","top.Trojan.SHReg5",18,19,0.5653,,"","待标注"
182,"AES-T300","top.Trojan.SHReg6",18,19,0.6060,,"","待标注"
183,"AES-T300","top.Trojan.SHReg7",18,19,0.5500,,"","待标注"
184,"AES-T300","top.Trojan.SHReg8",18,19,0.5378,,"","待标注"
185,"AES-T400","top.Tj_Trigger.Detected",7,6,0.6953,,"","待标注"
186,"AES-T400","top.Tj_Trigger.tempClk1",23,24,0.5406,,"","待标注"
187,"AES-T400","top.Tj_Trigger.tempClk2",16,15,0.4789,,"","待标注"
188,"AES-T400","top.Tj_Trigger.Tj_Trig",4,3,0.4809,,"","待标注"
189,"AES-T400","top.TSC.Antena",6,5,0.5952,,"","待标注"
190,"AES-T400","top.TSC.Baud8GeneratorACC",13,12,0.4519,,"","待标注"
191,"AES-T400","top.TSC.beep1",14,15,0.3312,,"","待标注"
192,"AES-T400","top.TSC.beep2",20,21,0.3748,,"","待标注"
193,"AES-T400","top.TSC.beeps",4,3,0.3446,,"","待标注"
194,"AES-T400","top.TSC.MUX_Sel",11,11,0.4946,,"","待标注"
195,"AES-T400","top.TSC.SHIFTReg",9,8,0.4153,,"","待标注"
196,"AES-T500","top.Trojan.DynamicPower",18,19,0.4980,,"","待标注"
197,"AES-T500","top.Trojan.State0",12,11,0.4834,,"","待标注"
198,"AES-T500","top.Trojan.State1",19,20,0.4886,,"","待标注"
199,"AES-T500","top.Trojan.State2",26,29,0.5080,,"","待标注"
200,"AES-T500","top.Trojan.State3",33,38,0.5030,,"","待标注"
201,"AES-T500","top.Trojan.Tj_Trig",8,7,0.4422,,"","待标注"
202,"AES-T600","top.Trigger.Detected",7,6,0.6488,,"","待标注"
203,"AES-T600","top.Trigger.tempClk1",23,24,0.3885,,"","待标注"
204,"AES-T600","top.Trigger.tempClk2",16,15,0.4202,,"","待标注"
205,"AES-T600","top.Trigger.Tj_Trig",4,3,0.4684,,"","待标注"
206,"AES-T600","top.Trojan.COUNTER",9,8,0.4287,,"","待标注"
207,"AES-T600","top.Trojan.INV10_out",3,2,0.3801,,"","待标注"
208,"AES-T600","top.Trojan.INV11_out",3,2,0.3733,,"","待标注"
209,"AES-T600","top.Trojan.INV1_out",3,2,0.4101,,"","待标注"
210,"AES-T600","top.Trojan.INV2_out",3,2,0.3909,,"","待标注"
211,"AES-T600","top.Trojan.INV3_out",3,2,0.4303,,"","待标注"
212,"AES-T600","top.Trojan.INV4_out",3,2,0.3414,,"","待标注"
213,"AES-T600","top.Trojan.INV5_out",3,2,0.4166,,"","待标注"
214,"AES-T600","top.Trojan.INV6_out",3,2,0.4926,,"","待标注"
215,"AES-T600","top.Trojan.INV7_out",3,2,0.3814,,"","待标注"
216,"AES-T600","top.Trojan.INV8_out",3,2,0.4454,,"","待标注"
217,"AES-T600","top.Trojan.INV9_out",3,2,0.4779,,"","待标注"
218,"AES-T600","top.Trojan.LEAKBit",5,4,0.6739,,"","待标注"
219,"AES-T600","top.Trojan.SECRETKey",9,8,0.4185,,"","待标注"
220,"AES-T700","top.Trigger.Tj_Trig",12,11,0.4232,,"","待标注"
221,"AES-T700","top.Trojan.lfsr.d0",17,19,0.4236,,"","待标注"
222,"AES-T700","top.Trojan.lfsr.lfsr_stream",16,16,0.3990,,"","待标注"
223,"AES-T700","top.Trojan.load",516,641,0.2897,,"","待标注"
224,"AES-T800","top.Trigger.State0",12,11,0.4030,,"","待标注"
225,"AES-T800","top.Trigger.State1",19,20,0.4288,,"","待标注"
226,"AES-T800","top.Trigger.State2",26,29,0.4510,,"","待标注"
227,"AES-T800","top.Trigger.State3",33,38,0.4625,,"","待标注"
228,"AES-T800","top.Trigger.Tj_Trig",8,7,0.4179,,"","待标注"
229,"AES-T800","top.Trojan.lfsr.d0",17,19,0.5990,,"","待标注"
230,"AES-T800","top.Trojan.lfsr.lfsr_stream",16,16,0.4258,,"","待标注"
231,"AES-T800","top.Trojan.load",516,641,0.3281,,"","待标注"
232,"AES-T900","top.Trigger.Counter",9,8,0.4446,,"","待标注"
233,"AES-T900","top.Trigger.Tj_Trig",12,11,0.4640,,"","待标注"
234,"AES-T900","top.Trojan.lfsr.d0",17,19,0.5661,,"","待标注"
235,"AES-T900","top.Trojan.lfsr.lfsr_stream",16,16,0.4087,,"","待标注"
236,"AES-T900","top.Trojan.load",516,641,0.3109,,"","待标注"
237,"PIC16F84-T100","top.Counter",89,109,0.4142,,"","待标注"
238,"PIC16F84-T100","top.prog_adr_o",8,8,0.3952,,"","待标注"
239,"PIC16F84-T200","top.Counter",89,109,0.3766,,"","待标注"
240,"PIC16F84-T200","top.inst_reg",23,30,0.9081,,"","待标注"
241,"PIC16F84-T200","top.Trojan_Trigger_Out",7,6,0.4388,,"","待标注"
242,"PIC16F84-T300","top.Counter",89,109,0.3651,,"","待标注"
243,"PIC16F84-T300","top.eep_dat_reg",43,55,0.9628,,"","待标注"
244,"PIC16F84-T300","top.Trojan_Trigger_Out",7,6,0.4768,,"","待标注"
245,"PIC16F84-T400","top.Counter",89,109,0.4162,,"","待标注"
246,"PIC16F84-T400","top.eep_adr_reg",33,43,0.9495,,"","待标注"
247,"PIC16F84-T400","top.Trojan_Trigger_Out",7,6,0.4537,,"","待标注"
248,"RC6-T100","top.tj_t1_cnt",9,9,0.4617,,"","待标注"
249,"RC6-T100","top.tj_t1_trig",4,3,0.3720,,"","待标注"
250,"RC6-T200","top.tj_t2_s_exkey_mod",5,4,0.4193,,"","待标注"
251,"RC6-T200","top.tj_t2_trig",4,3,0.4035,,"","待标注"
252,"RC6-T300","top.tj_t3_flag",7,6,0.6220,,"","待标注"
253,"RC6-T300","top.tj_t3_leak",11,11,0.4866,,"","待标注"
254,"RC6-T600","top.u_keyex.s_busy",15,15,0.7379,,"","待标注"
255,"RC6-T700","top.u_keyex.r_count",22,26,0.4806,,"","待标注"
256,"RC6-T800","top.u_keyex.s_tmp",43,76,0.2956,,"","待标注"
257,"RS232-T100","top.iRECEIVER.ena",6,5,0.4456,,"","待标注"
258,"RS232-T100","top.iRECEIVER.rec_data_cntrH_1",33,39,0.3414,,"","待标注"
259,"RS232-T100","top.iRECEIVER.rec_data_cntrH_2",37,42,0.3282,,"","待标注"
260,"RS232-T100","top.iRECEIVER.rec_data_cntrH_3",14,15,0.4936,,"","待标注"
261,"RS232-T100","top.iRECEIVER.rec_dataH",5,4,0.3922,,"","待标注"
262,"RS232-T100","top.iRECEIVER.rec_readyH",5,4,0.5415,,"","待标注"
263,"RS232-T100","top.iRECEIVER.rec_readyH_temp",6,5,0.7950,,"","待标注"
264,"RS232-T200","top.iRECEIVER.clk_l",3,2,0.4880,,"","待标注"
265,"RS232-T200","top.iRECEIVER.cntr_resetH",28,35,0.8696,,"","待标注"
266,"RS232-T200","top.iRECEIVER.count_l",11,10,0.4917,,"","待标注"
267,"RS232-T200","top.iRECEIVER.countH",19,25,0.8305,,"","待标注"
268,"RS232-T200","top.iRECEIVER.ena",4,3,0.3688,,"","待标注"
269,"RS232-T200","top.iRECEIVER.next_state",44,49,0.4268,,"","待标注"
270,"RS232-T200","top.iRECEIVER.rec_data_cntrH_1",33,39,0.3464,,"","待标注"
271,"RS232-T200","top.iRECEIVER.rec_data_cntrH_2",34,39,0.4177,,"","待标注"
272,"RS232-T200","top.iRECEIVER.rec_readyInH",24,30,0.8948,,"","待标注"
273,"RS232-T200","top.iRECEIVER.rstCountH",23,29,0.8437,,"","待标注"
274,"RS232-T200","top.iRECEIVER.shiftH",19,25,0.7997,,"","待标注"
275,"RS232-T2100","top.iRECEIVER.cntr_resetH",28,35,0.8757,,"","待标注"
276,"RS232-T2100","top.iRECEIVER.countH",19,25,0.7563,,"","待标注"
277,"RS232-T2100","top.iRECEIVER.ena",20,24,0.5564,,"","待标注"
278,"RS232-T2100","top.iRECEIVER.next_state",44,49,0.4090,,"","待标注"
279,"RS232-T2100","top.iRECEIVER.rec_dataH",5,4,0.4557,,"","待标注"
280,"RS232-T2100","top.iRECEIVER.rec_readyH",5,4,0.5105,,"","待标注"
281,"RS232-T2100","top.iRECEIVER.rec_readyH_temp",6,5,0.8232,,"","待标注"
282,"RS232-T2100","top.iRECEIVER.rec_readyInH",24,30,0.8890,,"","待标注"
283,"RS232-T2100","top.iRECEIVER.rstCountH",23,29,0.7942,,"","待标注"
284,"RS232-T2100","top.iRECEIVER.shiftH",19,25,0.7387,,"","待标注"
285,"RS232-T2100","top.rec_dataH_temp",6,5,0.8233,,"","待标注"
286,"RS232-T2200","top.iRECEIVER.cntr_resetH",28,35,0.9073,,"","待标注"
287,"RS232-T2200","top.iRECEIVER.countH",19,25,0.7533,,"","待标注"
288,"RS232-T2200","top.iRECEIVER.ena",19,25,0.7075,,"","待标注"
289,"RS232-T2200","top.iRECEIVER.next_state",44,49,0.4034,,"","待标注"
290,"RS232-T2200","top.iRECEIVER.rec_dataH",5,4,0.4367,,"","待标注"
291,"RS232-T2200","top.iRECEIVER.rec_readyH",5,4,0.5036,,"","待标注"
292,"RS232-T2200","top.iRECEIVER.rec_readyH_temp",6,5,0.8526,,"","待标注"
293,"RS232-T2200","top.iRECEIVER.rec_readyInH",24,30,0.8801,,"","待标注"
294,"RS232-T2200","top.iRECEIVER.rstCountH",23,29,0.7857,,"","待标注"
295,"RS232-T2200","top.iRECEIVER.shiftH",19,25,0.8049,,"","待标注"
296,"RS232-T2200","top.rec_dataH_temp",6,5,0.8167,,"","待标注"
297,"RS232-T2300","top.iRECEIVER.cntr_resetH",28,35,0.8899,,"","待标注"
298,"RS232-T2300","top.iRECEIVER.countH",19,25,0.8194,,"","待标注"
299,"RS232-T2300","top.iRECEIVER.ena",24,30,0.7281,,"","待标注"
300,"RS232-T2300","top.iRECEIVER.next_state",44,49,0.3477,,"","待标注"
301,"RS232-T2300","top.iRECEIVER.rec_dataH",5,4,0.4486,,"","待标注"
302,"RS232-T2300","top.iRECEIVER.rec_readyH",5,4,0.5236,,"","待标注"
303,"RS232-T2300","top.iRECEIVER.rec_readyH_temp",6,5,0.8348,,"","待标注"
304,"RS232-T2300","top.iRECEIVER.rec_readyInH",24,30,0.8951,,"","待标注"
305,"RS232-T2300","top.iRECEIVER.rstCountH",23,29,0.7733,,"","待标注"
306,"RS232-T2300","top.iRECEIVER.shiftH",19,25,0.7868,,"","待标注"
307,"RS232-T2300","top.rec_dataH_temp",6,5,0.8431,,"","待标注"
308,"RS232-T2400","top.iRECEIVER.cntr_resetH",28,35,0.9011,,"","待标注"
309,"RS232-T2400","top.iRECEIVER.countH",19,25,0.7776,,"","待标注"
310,"RS232-T2400","top.iRECEIVER.ena",22,27,0.4824,,"","待标注"
311,"RS232-T2400","top.iRECEIVER.next_state",44,49,0.4526,,"","待标注"
312,"RS232-T2400","top.iRECEIVER.rec_data_cntrH_1",18,20,0.5788,,"","待标注"
313,"RS232-T2400","top.iRECEIVER.rec_data_cntrH_2",20,23,0.5362,,"","待标注"
314,"RS232-T2400","top.iRECEIVER.rec_dataH",5,4,0.4134,,"","待标注"
315,"RS232-T2400","top.iRECEIVER.rec_readyH",5,4,0.5316,,"","待标注"
316,"RS232-T2400","top.iRECEIVER.rec_readyH_temp",6,5,0.7732,,"","待标注"
317,"RS232-T2400","top.iRECEIVER.rec_readyInH",24,30,0.9102,,"","待标注"
318,"RS232-T2400","top.iRECEIVER.rstCountH",23,29,0.8158,,"","待标注"
319,"RS232-T2400","top.iRECEIVER.shiftH",19,25,0.7938,,"","待标注"
320,"RS232-T2400","top.rec_dataH_temp",6,5,0.8138,,"","待标注"
321,"RS232-T300","top.iRECEIVER.cntr_resetH",28,35,0.9075,,"","待标注"
322,"RS232-T300","top.iRECEIVER.countH",19,25,0.7351,,"","待标注"
323,"RS232-T300","top.iRECEIVER.next_state",44,49,0.3714,,"","待标注"
324,"RS232-T300","top.iRECEIVER.rec_readyInH",24,30,0.8804,,"","待标注"
325,"RS232-T300","top.iRECEIVER.rstCountH",23,29,0.7346,,"","待标注"
326,"RS232-T300","top.iRECEIVER.shiftH",19,25,0.7508,,"","待标注"
327,"RS232-T300","top.iXMIT.uart_xmitH",20,24,0.4250,,"","待标注"
328,"RS232-T400","top.cntr",17,17,0.3949,,"","待标注"
329,"RS232-T400","top.iRECEIVER.cntr_resetH",28,35,0.9122,,"","待标注"
330,"RS232-T400","top.iRECEIVER.countH",19,25,0.7251,,"","待标注"
331,"RS232-T400","top.iRECEIVER.next_state",44,49,0.5956,,"","待标注"
332,"RS232-T400","top.iRECEIVER.rec_readyInH",24,30,0.8978,,"","待标注"
333,"RS232-T400","top.iRECEIVER.rstCountH",23,29,0.7808,,"","待标注"
334,"RS232-T400","top.iRECEIVER.shiftH",19,25,0.7301,,"","待标注"
335,"RS232-T400","top.iXMIT.uart_xmitH",24,29,0.4131,,"","待标注"
336,"RS232-T400","top.rec_dataH_temp",19,19,0.4546,,"","待标注"
337,"RS232-T500","top.iRECEIVER.cntr_resetH",28,35,0.8230,,"","待标注"
338,"RS232-T500","top.iRECEIVER.countH",19,25,0.7738,,"","待标注"
339,"RS232-T500","top.iRECEIVER.next_state",44,49,0.4187,,"","待标注"
340,"RS232-T500","top.iRECEIVER.rec_readyInH",24,30,0.8944,,"","待标注"
341,"RS232-T500","top.iRECEIVER.rstCountH",23,29,0.7864,,"","待标注"
