circuit_name,base_name,signal_name,subgraph_index,similarity,diff_score,detection_time,node_count,edge_count
PIC16F84-T100,PIC16F84,top.prog_adr_o,89,0.29618655321533666,2.3762505,0.17474126815795898,8,8
PIC16F84-T100,PIC16F84,top.ps_clk,90,0.5857864417795234,0.70710677,0.15225601196289062,12,12
PIC16F84-T100,PIC16F84,top.ps_full_reg,91,0.5857864417795234,0.70710677,0.1508030891418457,11,10
PIC16F84-T100,PIC16F84,top.pscale_reg,92,0.5857864417795234,0.70710677,0.18505501747131348,12,12
PIC16F84-T100,PIC16F84,top.ram_adr_node,93,0.5857864417795234,0.70710677,0.16888713836669922,21,22
PIC16F84-T100,PIC16F84,top.ram_adr_reg,94,0.5857864417795234,0.70710677,0.1806049346923828,21,29
PIC16F84-T100,PIC16F84,top.ram_i_node,95,0.5857864417795234,0.70710677,0.38678598403930664,131,155
PIC16F84-T100,PIC16F84,top.rateval,96,0.5857864417795234,0.70710677,0.25107383728027344,63,69
PIC16F84-T100,PIC16F84,top.rb0_int,97,0.5857864417795234,0.70710677,0.15910744667053223,14,13
PIC16F84-T100,PIC16F84,top.rb4_int,98,0.5857864417795234,0.70710677,0.15273165702819824,10,9
PIC16F84-T100,PIC16F84,top.rb5_int,99,0.5857864417795234,0.70710677,0.17645955085754395,10,9
PIC16F84-T100,PIC16F84,top.rb6_int,100,0.5857864417795234,0.70710677,0.1433117389678955,10,9
PIC16F84-T100,PIC16F84,top.rb7_int,101,0.5857864417795234,0.70710677,0.15435409545898438,10,9
PIC16F84-T100,PIC16F84,top.rbint,102,0.5857864417795234,0.70710677,0.15430474281311035,13,12
PIC16F84-T100,PIC16F84,top.rbpu_o,103,0.5857864417795234,0.70710677,0.14049696922302246,5,4
PIC16F84-T100,PIC16F84,top.rd_eep_req_o,104,0.5857864417795234,0.70710677,0.14112520217895508,5,4
PIC16F84-T100,PIC16F84,top.readram_o,105,0.5857864417795234,0.70710677,0.13875699043273926,7,6
PIC16F84-T100,PIC16F84,top.reset_cond,106,0.5857864417795234,0.70710677,0.1726522445678711,11,10
PIC16F84-T100,PIC16F84,top.sleepflag_reg,107,0.5857864417795234,0.70710677,0.2468278408050537,48,65
PIC16F84-T100,PIC16F84,top.stack_pnt_reg,108,0.5857864417795234,0.70710677,0.23392939567565918,44,59
PIC16F84-T100,PIC16F84,top.startclk_o,109,0.5857864417795234,0.70710677,0.15917634963989258,12,11
PIC16F84-T100,PIC16F84,top.state_reg,110,0.5857864417795234,0.70710677,0.2314760684967041,44,53
PIC16F84-T100,PIC16F84,top.status_reg,111,0.5857864417795234,0.70710677,0.6391496658325195,236,340
PIC16F84-T100,PIC16F84,top.temp,112,0.5857864417795234,0.70710677,0.1421504020690918,13,12
PIC16F84-T100,PIC16F84,top.tmr0_reg,113,0.5857864417795234,0.70710677,0.21144437789916992,38,48
PIC16F84-T100,PIC16F84,top.trisa_reg,114,0.5857864417795234,0.70710677,0.20372343063354492,33,42
PIC16F84-T100,PIC16F84,top.trisb_reg,115,0.5857864417795234,0.70710677,0.19470691680908203,30,39
PIC16F84-T100,PIC16F84,top.w_reg,116,0.5857864417795234,0.70710677,0.17656397819519043,27,36
PIC16F84-T100,PIC16F84,top.wdt_clr_ack,117,0.5857864417795234,0.70710677,0.17236733436584473,5,4
