idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
179,"RS232-T900","top.iRECEIVER.rec_readyInH",24,30,0.8495,,"","待标注"
180,"RS232-T900","top.iRECEIVER.rstCountH",23,29,0.7571,,"","待标注"
181,"RS232-T900","top.iRECEIVER.shiftH",19,25,0.7607,,"","待标注"
182,"RS232-T900","top.iXMIT.bitCell_cntrH",23,27,0.3771,,"","待标注"
183,"RS232-T900","top.iXMIT.bitCountH",25,30,0.3415,,"","待标注"
184,"RS232-T900","top.iXMIT.countEnaH",38,50,0.2154,,"","待标注"
185,"RS232-T900","top.iXMIT.ena_bitCountH",33,44,0.3148,,"","待标注"
186,"RS232-T900","top.iXMIT.load_shiftRegH",28,37,0.2741,,"","待标注"
187,"RS232-T900","top.iXMIT.next_state",48,58,0.2782,,"","待标注"
188,"RS232-T900","top.iXMIT.rst_bitCountH",28,37,0.2600,,"","待标注"
189,"RS232-T900","top.iXMIT.shiftEnaH",26,34,0.3937,,"","待标注"
190,"RS232-T900","top.iXMIT.uart_xmitH",24,29,0.3206,,"","待标注"
191,"RS232-T900","top.iXMIT.xmit_doneInH",32,43,0.2141,,"","待标注"
192,"RS232-T900","top.iXMIT.xmit_ShiftRegH",126,184,0.2679,,"","待标注"
193,"RS232-T900","top.iXMIT.xmitDataSelH",29,35,0.4161,,"","待标注"
194,"RS232-T901","top.iRECEIVER.cntr_resetH",28,35,0.8966,,"","待标注"
195,"RS232-T901","top.iRECEIVER.countH",19,25,0.7423,,"","待标注"
196,"RS232-T901","top.iRECEIVER.next_state",44,49,0.3229,,"","待标注"
197,"RS232-T901","top.iRECEIVER.rec_readyInH",24,30,0.8764,,"","待标注"
198,"RS232-T901","top.iRECEIVER.rstCountH",23,29,0.7443,,"","待标注"
199,"RS232-T901","top.iRECEIVER.shiftH",19,25,0.7657,,"","待标注"
200,"RS232-T901","top.iXMIT.bitCell_cntrH",23,27,0.4026,,"","待标注"
201,"RS232-T901","top.iXMIT.bitCountH",25,30,0.3939,,"","待标注"
202,"RS232-T901","top.iXMIT.countEnaH",43,58,0.2512,,"","待标注"
203,"RS232-T901","top.iXMIT.DataSend_ena",11,10,0.4574,,"","待标注"
204,"RS232-T901","top.iXMIT.ena_bitCountH",36,49,0.3514,,"","待标注"
205,"RS232-T901","top.iXMIT.load_shiftRegH",31,42,0.3235,,"","待标注"
206,"RS232-T901","top.iXMIT.next_state",57,69,0.2789,,"","待标注"
207,"RS232-T901","top.iXMIT.rst_bitCountH",31,42,0.3314,,"","待标注"
208,"RS232-T901","top.iXMIT.shiftEnaH",29,39,0.4142,,"","待标注"
209,"RS232-T901","top.iXMIT.state_DataSend",50,60,0.2990,,"","待标注"
210,"RS232-T901","top.iXMIT.uart_xmitH",24,29,0.1810,,"","待标注"
211,"RS232-T901","top.iXMIT.xmit_doneInH",35,48,0.2680,,"","待标注"
212,"RS232-T901","top.iXMIT.xmit_ShiftRegH",126,184,0.3326,,"","待标注"
213,"RS232-T901","top.iXMIT.xmitDataSelH",37,46,0.3491,,"","待标注"
214,"adder-T100","top.tj_t2_tempSum1_mod",5,4,0.3073,,"","待标注"
215,"adder-T100","top.tj_t2_trig",7,6,0.7824,,"","待标注"
216,"adder-T600","top.tempSum1",121,140,0.2329,,"","待标注"
217,"adder-T601","top.tempCarry1",24,25,0.2452,,"","待标注"
218,"adder-T800","top.tempSum3",121,140,0.2478,,"","待标注"
219,"ata-T100","top.tj_t1_cnt",9,9,0.2947,,"","待标注"
220,"ata-T100","top.tj_t1_trig",4,3,0.3021,,"","待标注"
221,"ata-T200","top.tj_t2_trig",6,5,0.4023,,"","待标注"
222,"ata-T200","top.tj_t2_wb_ack_o_mod",5,4,0.3405,,"","待标注"
223,"ata-T300","top.tj_t3_flag",11,10,0.2730,,"","待标注"
224,"ata-T300","top.tj_t3_leak",15,15,0.3326,,"","待标注"
225,"ata-T600","top.u1.PIO_timing_controller.done",31,42,0.2794,,"","待标注"
226,"ata-T800","top.u1.cIORDY",16,18,0.3450,,"","待标注"
227,"datetime-T100","top.tj_t1_cnt",9,9,0.3862,,"","待标注"
228,"datetime-T100","top.tj_t1_trig",4,3,0.3671,,"","待标注"
229,"datetime-T200","top.tj_t2_ack_o_mod",5,4,0.3255,,"","待标注"
230,"datetime-T200","top.tj_t2_trig",6,5,0.2790,,"","待标注"
231,"datetime-T300","top.tj_t3_flag",10,9,0.4614,,"","待标注"
232,"datetime-T300","top.tj_t3_leak",14,14,0.4353,,"","待标注"
233,"datetime-T600","top.ack_o",46,53,0.3875,,"","待标注"
234,"datetime-T700","top.oalarm",14,13,0.4146,,"","待标注"
235,"datetime-T800","top.incMonthL",25,27,0.5947,,"","待标注"
236,"dmx512-T100","top.tj_t1_cnt",9,9,0.4246,,"","待标注"
237,"dmx512-T100","top.tj_t1_trig",4,3,0.3587,,"","待标注"
238,"dmx512-T200","top.tj_t2_trig",11,10,0.4446,,"","待标注"
239,"dmx512-T200","top.tj_t2_tx_mod",5,4,0.3584,,"","待标注"
240,"dmx512-T300","top.tj_t3_flag",8,7,0.5150,,"","待标注"
241,"dmx512-T300","top.tj_t3_leak",12,12,0.3188,,"","待标注"
242,"dmx512-T700","top.csr_do_reg",16,15,0.5240,,"","待标注"
243,"dmx512-T800","top.tx",40,54,0.4638,,"","待标注"
244,"ima_adpcm_enc_dec-T100","top.tj_t1_cnt",9,9,0.4007,,"","待标注"
245,"ima_adpcm_enc_dec-T100","top.tj_t1_trig",4,3,0.1740,,"","待标注"
246,"ima_adpcm_enc_dec-T200","top.tj_t2_outPCM_mod",5,4,0.3968,,"","待标注"
247,"ima_adpcm_enc_dec-T200","top.tj_t2_trig",6,5,0.1647,,"","待标注"
248,"ima_adpcm_enc_dec-T300","top.tj_t3_flag",9,8,0.3412,,"","待标注"
249,"ima_adpcm_enc_dec-T300","top.tj_t3_leak",13,13,0.2592,,"","待标注"
250,"interrupt_controller-T100","top.tj_t1_cnt",9,9,0.4095,,"","待标注"
251,"interrupt_controller-T100","top.tj_t1_trig",4,3,0.2413,,"","待标注"
252,"interrupt_controller-T200","top.tj_t2_data_r_mod",5,4,0.2329,,"","待标注"
253,"interrupt_controller-T200","top.tj_t2_trig",8,7,0.5881,,"","待标注"
254,"interrupt_controller-T300","top.tj_t3_flag",11,10,0.4146,,"","待标注"
255,"interrupt_controller-T300","top.tj_t3_leak",15,15,0.3549,,"","待标注"
256,"interrupt_controller-T600","top.data_o",47,67,0.2239,,"","待标注"
257,"interrupt_controller-T700","top.dtack",16,16,0.5939,,"","待标注"
258,"interrupt_controller-T800","top.data_r",54,91,0.3655,,"","待标注"
259,"mmuart-T100","top.tj_t1_cnt",9,9,0.2013,,"","待标注"
260,"mmuart-T100","top.tj_t1_trig",4,3,0.0968,,"","待标注"
261,"mmuart-T200","top.tj_t2_divisor_mod",5,4,0.2833,,"","待标注"
262,"mmuart-T200","top.tj_t2_trig",11,10,0.8604,,"","待标注"
263,"mmuart-T600","top.uart_tx",13,14,0.6241,,"","待标注"
264,"mmuart-T700","top.divisor",31,34,0.3609,,"","待标注"
265,"mmuart-T800","top.tx_wr",26,30,0.3141,,"","待标注"
266,"p16c5x-T100","top.tj_t1_cnt",9,9,0.4643,,"","待标注"
267,"p16c5x-T100","top.tj_t1_trig",4,3,0.3947,,"","待标注"
268,"p16c5x-T200","top.tj_t2_CE_mod",5,4,0.4536,,"","待标注"
269,"p16c5x-T200","top.tj_t2_trig",4,3,0.3895,,"","待标注"
270,"p16c5x-T300","top.tj_t3_flag",7,6,0.3506,,"","待标注"
271,"p16c5x-T300","top.tj_t3_leak",11,11,0.3517,,"","待标注"
272,"p16c5x-T600","top.CE",29,32,0.2747,,"","待标注"
273,"p16c5x-T700","top.IR",17,17,0.4633,,"","待标注"
274,"p16c5x-T800","top.GOTO",31,34,0.2967,,"","待标注"
275,"sasc-T100","top.tj_t1_cnt",9,9,0.2234,,"","待标注"
276,"sasc-T100","top.tj_t1_trig",4,3,0.3227,,"","待标注"
277,"sasc-T200","top.tj_t2_trig",6,5,0.3552,,"","待标注"
278,"sasc-T200","top.tj_t2_txd_o_mod",5,4,0.2325,,"","待标注"
279,"sasc-T300","top.tj_t4_active",12,11,0.5553,,"","待标注"
280,"sasc-T600","top.rx_fifo.rp_p1",19,25,0.2852,,"","待标注"
281,"sasc-T600","top.tx_fifo.rp_p1",19,25,0.2530,,"","待标注"
282,"sasc-T700","top.rx_fifo.wp",17,16,0.7055,,"","待标注"
283,"sasc-T700","top.tx_fifo.wp",17,16,0.7320,,"","待标注"
284,"sasc-T800","top.rx_fifo.dout",37,67,0.1995,,"","待标注"
285,"sasc-T800","top.tx_fifo.dout",37,67,0.2657,,"","待标注"
286,"simple_spi-T100","top.tj_t1_cnt",9,9,0.2642,,"","待标注"
287,"simple_spi-T100","top.tj_t1_trig",4,3,0.6022,,"","待标注"
288,"simple_spi-T200","top.tj_t2_treg_mod",5,4,0.2778,,"","待标注"
289,"simple_spi-T200","top.tj_t2_trig",7,6,0.4379,,"","待标注"
290,"simple_spi-T300","top.tj_t3_flag",9,8,0.2776,,"","待标注"
291,"simple_spi-T300","top.tj_t3_leak",13,13,0.3274,,"","待标注"
292,"simple_spi-T600","top.wfwe",19,19,0.6201,,"","待标注"
293,"simple_spi-T700","top.ack_o",19,19,0.6244,,"","待标注"
294,"simple_spi-T800","top.dat_o",99,133,0.2268,,"","待标注"
295,"sub86-T100","top.tj_t1_cnt",9,9,0.2590,,"","待标注"
296,"sub86-T100","top.tj_t1_trig",5,4,0.1831,,"","待标注"
297,"sub86-T200","top.tj_t2_RD_mod",5,4,0.3362,,"","待标注"
298,"sub86-T200","top.tj_t2_trig",11,10,0.2260,,"","待标注"
299,"sub86-T300","top.tj_t3_flag",9,8,0.3870,,"","待标注"
300,"sub86-T300","top.tj_t3_leak",13,13,0.4300,,"","待标注"
301,"sub86-T700","top.PC",157,195,0.3240,,"","待标注"
302,"systemcdes-T100","top.tj_t1_cnt",9,9,0.5423,,"","待标注"
