idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
110,"RS232-T500","top.iXMIT.xmit_ShiftRegH",99,137,0.3522,,"","待标注"
111,"RS232-T600","top.iRECEIVER.cntr_resetH",28,35,0.8798,,"","待标注"
112,"RS232-T600","top.iRECEIVER.countH",19,25,0.7815,,"","待标注"
113,"RS232-T600","top.iRECEIVER.next_state",44,49,0.4977,,"","待标注"
114,"RS232-T600","top.iRECEIVER.rec_readyInH",24,30,0.8908,,"","待标注"
115,"RS232-T600","top.iRECEIVER.rstCountH",23,29,0.8271,,"","待标注"
116,"RS232-T600","top.iRECEIVER.shiftH",19,25,0.7885,,"","待标注"
117,"RS232-T600","top.iXMIT.bitCell_cntrH",23,27,0.4825,,"","待标注"
118,"RS232-T600","top.iXMIT.bitCountH",25,30,0.3662,,"","待标注"
119,"RS232-T600","top.iXMIT.countEnaH",38,50,0.4400,,"","待标注"
120,"RS232-T600","top.iXMIT.DataSend_ena",11,10,0.4038,,"","待标注"
121,"RS232-T600","top.iXMIT.ena_bitCountH",33,44,0.4821,,"","待标注"
122,"RS232-T600","top.iXMIT.load_shiftRegH",28,37,0.3874,,"","待标注"
123,"RS232-T600","top.iXMIT.next_state",48,58,0.3872,,"","待标注"
124,"RS232-T600","top.iXMIT.rst_bitCountH",28,37,0.3936,,"","待标注"
125,"RS232-T600","top.iXMIT.shiftEnaH",26,34,0.4167,,"","待标注"
126,"RS232-T600","top.iXMIT.state_DataSend",49,58,0.3555,,"","待标注"
127,"RS232-T600","top.iXMIT.uart_xmitH",24,29,0.3082,,"","待标注"
128,"RS232-T600","top.iXMIT.xmit_doneH",9,8,0.7440,,"","待标注"
129,"RS232-T600","top.iXMIT.xmit_doneInH",32,43,0.3802,,"","待标注"
130,"RS232-T600","top.iXMIT.xmit_ShiftRegH",120,175,0.3073,,"","待标注"
131,"RS232-T600","top.iXMIT.xmitDataSelH",29,35,0.5274,,"","待标注"
132,"RS232-T700","top.iRECEIVER.cntr_resetH",28,35,0.8844,,"","待标注"
133,"RS232-T700","top.iRECEIVER.countH",19,25,0.8081,,"","待标注"
134,"RS232-T700","top.iRECEIVER.next_state",44,49,0.5772,,"","待标注"
135,"RS232-T700","top.iRECEIVER.rec_readyInH",24,30,0.8757,,"","待标注"
136,"RS232-T700","top.iRECEIVER.rstCountH",23,29,0.7991,,"","待标注"
137,"RS232-T700","top.iRECEIVER.shiftH",19,25,0.7713,,"","待标注"
138,"RS232-T700","top.iXMIT.bitCell_cntrH",23,27,0.4404,,"","待标注"
139,"RS232-T700","top.iXMIT.bitCountH",25,30,0.3713,,"","待标注"
140,"RS232-T700","top.iXMIT.countEnaH",38,50,0.3884,,"","待标注"
141,"RS232-T700","top.iXMIT.DataSend_ena",11,10,0.4286,,"","待标注"
142,"RS232-T700","top.iXMIT.ena_bitCountH",33,44,0.4928,,"","待标注"
143,"RS232-T700","top.iXMIT.load_shiftRegH",28,37,0.3089,,"","待标注"
144,"RS232-T700","top.iXMIT.next_state",48,58,0.3775,,"","待标注"
145,"RS232-T700","top.iXMIT.rst_bitCountH",28,37,0.3666,,"","待标注"
146,"RS232-T700","top.iXMIT.shiftEnaH",26,34,0.3262,,"","待标注"
147,"RS232-T700","top.iXMIT.state_DataSend",49,58,0.2917,,"","待标注"
148,"RS232-T700","top.iXMIT.uart_xmitH",24,29,0.2587,,"","待标注"
149,"RS232-T700","top.iXMIT.xmit_doneH",9,8,0.8380,,"","待标注"
150,"RS232-T700","top.iXMIT.xmit_doneInH",32,43,0.3038,,"","待标注"
151,"RS232-T700","top.iXMIT.xmit_ShiftRegH",120,175,0.3224,,"","待标注"
152,"RS232-T700","top.iXMIT.xmitDataSelH",29,35,0.5438,,"","待标注"
153,"RS232-T800","top.iRECEIVER.cntr_resetH",28,35,0.8819,,"","待标注"
154,"RS232-T800","top.iRECEIVER.countH",19,25,0.7932,,"","待标注"
155,"RS232-T800","top.iRECEIVER.next_state",44,49,0.5091,,"","待标注"
156,"RS232-T800","top.iRECEIVER.rec_data_cntrH_1",33,39,0.2508,,"","待标注"
157,"RS232-T800","top.iRECEIVER.rec_data_cntrH_2",37,42,0.1671,,"","待标注"
158,"RS232-T800","top.iRECEIVER.rec_data_cntrH_3",14,15,0.1983,,"","待标注"
159,"RS232-T800","top.iRECEIVER.rec_readyH",8,7,0.2124,,"","待标注"
160,"RS232-T800","top.iRECEIVER.rec_readyH_temp",6,5,0.8288,,"","待标注"
161,"RS232-T800","top.iRECEIVER.rec_readyInH",24,30,0.9201,,"","待标注"
162,"RS232-T800","top.iRECEIVER.rstCountH",23,29,0.8434,,"","待标注"
163,"RS232-T800","top.iRECEIVER.shiftH",19,25,0.7862,,"","待标注"
