idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
557,"uart2bus-T100","top.tj_t1_trig",4,3,0.2508,,"","待标注"
558,"uart2bus-T200","top.tj_t2_int_req_mod",5,4,0.2568,,"","待标注"
559,"uart2bus-T200","top.tj_t2_trig",4,3,0.1993,,"","待标注"
560,"uart2bus-T300","top.tj_t3_flag",7,6,0.3549,,"","待标注"
561,"uart2bus-T300","top.tj_t3_leak",11,11,0.4784,,"","待标注"
562,"uart2bus-T600","top.baud_freq",141,163,0.2591,,"","待标注"
563,"uart2bus-T700","top.uart1.baud_gen_1.counter",18,21,0.4454,,"","待标注"
564,"uart2bus-T800","top.uart1.baud_gen_1.counter",193,229,0.2116,,"","待标注"
565,"usb_phy-T100","top.tj_t1_cnt",9,9,0.4012,,"","待标注"
566,"usb_phy-T100","top.tj_t1_trig",4,3,0.2852,,"","待标注"
567,"usb_phy-T200","top.tj_t2_trig",4,3,0.2898,,"","待标注"
568,"usb_phy-T200","top.tj_t2_txoe_mod",5,4,0.3209,,"","待标注"
569,"usb_phy-T300","top.tj_t3_flag",9,8,0.2425,,"","待标注"
570,"usb_phy-T300","top.tj_t3_leak",13,13,0.3242,,"","待标注"
571,"usb_phy-T700","top.usb_rst",11,10,0.2641,,"","待标注"
572,"usb_phy-T800","top.rst_cnt",71,91,0.4394,,"","待标注"
573,"wb_lpc-T100","top.tj_t1_cnt",9,9,0.2058,,"","待标注"
574,"wb_lpc-T100","top.tj_t1_trig",4,3,0.5538,,"","待标注"
575,"wb_lpc-T200","top.tj_t2_trig",8,7,0.5046,,"","待标注"
576,"wb_lpc-T200","top.tj_t2_wb_err_o_mod",5,4,0.2213,,"","待标注"
577,"wb_lpc-T300","top.tj_t3_flag",11,10,0.2978,,"","待标注"
578,"wb_lpc-T300","top.tj_t3_leak",15,15,0.2687,,"","待标注"
579,"xtea-T100","top.tj_t1_cnt",9,9,0.3702,,"","待标注"
580,"xtea-T100","top.tj_t1_trig",4,3,0.2465,,"","待标注"
581,"xtea-T200","top.tj_t2_s_exkey_a_mod",5,4,0.3518,,"","待标注"
582,"xtea-T200","top.tj_t2_trig",4,3,0.2449,,"","待标注"
583,"xtea-T300","top.tj_t3_flag",7,6,0.2869,,"","待标注"
584,"xtea-T300","top.tj_t3_leak",11,11,0.3912,,"","待标注"
