idx,circuit_name,signal_name,node_count,edge_count,similarity,label,label_by,notes
# 说明：label列初始为空，0=正常，1=木马；label_by标注者；notes备注
325,"RS232-T800","top.iRECEIVER.rec_readyInH",24,30,0.9719,,"","待标注"
326,"RS232-T800","top.iRECEIVER.rstCountH",23,29,0.9719,,"","待标注"
327,"RS232-T800","top.iXMIT.bitCell_cntrH",23,27,0.8298,,"","待标注"
328,"RS232-T800","top.iXMIT.bitCountH",25,30,0.8283,,"","待标注"
329,"RS232-T800","top.iXMIT.countEnaH",38,50,0.9093,,"","待标注"
330,"RS232-T800","top.iXMIT.ena_bitCountH",33,44,0.9093,,"","待标注"
331,"RS232-T800","top.iXMIT.load_shiftRegH",28,37,0.8922,,"","待标注"
332,"RS232-T800","top.iXMIT.next_state",48,58,0.9255,,"","待标注"
333,"RS232-T800","top.iXMIT.rst_bitCountH",28,37,0.8922,,"","待标注"
334,"RS232-T800","top.iXMIT.shiftEnaH",26,34,0.8922,,"","待标注"
335,"RS232-T800","top.iXMIT.uart_xmitH",24,29,0.9528,,"","待标注"
336,"RS232-T800","top.iXMIT.xmit_doneInH",32,43,0.9093,,"","待标注"
337,"RS232-T800","top.iXMIT.xmit_ShiftRegH",126,184,0.9777,,"","待标注"
338,"RS232-T800","top.iXMIT.xmitDataSelH",29,35,0.8922,,"","待标注"
339,"RS232-T900","top.iRECEIVER.rec_readyInH",24,30,0.9719,,"","待标注"
340,"RS232-T900","top.iRECEIVER.rstCountH",23,29,0.9719,,"","待标注"
341,"RS232-T900","top.iXMIT.bitCell_cntrH",23,27,0.8298,,"","待标注"
342,"RS232-T900","top.iXMIT.bitCountH",25,30,0.8283,,"","待标注"
343,"RS232-T900","top.iXMIT.countEnaH",38,50,0.9093,,"","待标注"
344,"RS232-T900","top.iXMIT.ena_bitCountH",33,44,0.9093,,"","待标注"
345,"RS232-T900","top.iXMIT.load_shiftRegH",28,37,0.8922,,"","待标注"
346,"RS232-T900","top.iXMIT.next_state",48,58,0.9255,,"","待标注"
347,"RS232-T900","top.iXMIT.rst_bitCountH",28,37,0.8922,,"","待标注"
348,"RS232-T900","top.iXMIT.shiftEnaH",26,34,0.8922,,"","待标注"
349,"RS232-T900","top.iXMIT.uart_xmitH",24,29,0.9528,,"","待标注"
350,"RS232-T900","top.iXMIT.xmit_doneInH",32,43,0.9093,,"","待标注"
351,"RS232-T900","top.iXMIT.xmit_ShiftRegH",126,184,0.9777,,"","待标注"
352,"RS232-T900","top.iXMIT.xmitDataSelH",29,35,0.8922,,"","待标注"
353,"RS232-T901","top.iRECEIVER.rec_readyInH",24,30,0.9719,,"","待标注"
354,"RS232-T901","top.iRECEIVER.rstCountH",23,29,0.9719,,"","待标注"
355,"RS232-T901","top.iXMIT.bitCell_cntrH",23,27,0.8298,,"","待标注"
356,"RS232-T901","top.iXMIT.bitCountH",25,30,0.8283,,"","待标注"
357,"RS232-T901","top.iXMIT.countEnaH",43,58,0.9031,,"","待标注"
358,"RS232-T901","top.iXMIT.DataSend_ena",11,10,0.9941,,"","待标注"
359,"RS232-T901","top.iXMIT.ena_bitCountH",36,49,0.9093,,"","待标注"
360,"RS232-T901","top.iXMIT.load_shiftRegH",31,42,0.8922,,"","待标注"
361,"RS232-T901","top.iXMIT.next_state",57,69,0.9255,,"","待标注"
362,"RS232-T901","top.iXMIT.rst_bitCountH",31,42,0.8922,,"","待标注"
363,"RS232-T901","top.iXMIT.shiftEnaH",29,39,0.8922,,"","待标注"
364,"RS232-T901","top.iXMIT.state_DataSend",50,60,0.8894,,"","待标注"
365,"RS232-T901","top.iXMIT.uart_xmitH",24,29,0.9528,,"","待标注"
366,"RS232-T901","top.iXMIT.xmit_doneInH",35,48,0.9093,,"","待标注"
367,"RS232-T901","top.iXMIT.xmit_ShiftRegH",126,184,0.9777,,"","待标注"
368,"RS232-T901","top.iXMIT.xmitDataSelH",37,46,0.8922,,"","待标注"
369,"adder-T100","top.tj_t2_tempSum1_mod",5,4,0.7397,,"","待标注"
370,"adder-T600","top.tempSum1",121,140,0.6875,,"","待标注"
371,"adder-T601","top.tempCarry1",24,25,0.7482,,"","待标注"
372,"adder-T800","top.tempSum3",121,140,0.7200,,"","待标注"
373,"ata-T100","top.tj_t1_cnt",9,9,0.7263,,"","待标注"
374,"ata-T100","top.tj_t1_trig",4,3,0.9569,,"","待标注"
375,"ata-T200","top.tj_t2_wb_ack_o_mod",5,4,0.9627,,"","待标注"
376,"ata-T300","top.tj_t3_flag",11,10,0.8356,,"","待标注"
377,"ata-T300","top.tj_t3_leak",15,15,0.8337,,"","待标注"
378,"ata-T600","top.u1.PIO_timing_controller.done",31,42,0.7811,,"","待标注"
379,"ata-T800","top.u1.cIORDY",16,18,0.7817,,"","待标注"
380,"datetime-T100","top.tj_t1_cnt",9,9,0.8630,,"","待标注"
381,"datetime-T100","top.tj_t1_trig",4,3,0.8444,,"","待标注"
382,"datetime-T200","top.tj_t2_trig",6,5,0.8590,,"","待标注"
383,"datetime-T300","top.tj_t3_flag",10,9,0.8387,,"","待标注"
384,"datetime-T300","top.tj_t3_leak",14,14,0.8224,,"","待标注"
385,"datetime-T600","top.ack_o",46,53,0.7332,,"","待标注"
386,"datetime-T700","top.oalarm",14,13,0.9013,,"","待标注"
387,"datetime-T800","top.incMonthL",25,27,0.7505,,"","待标注"
388,"dmx512-T100","top.tj_t1_cnt",9,9,0.8954,,"","待标注"
389,"dmx512-T100","top.tj_t1_trig",4,3,0.7750,,"","待标注"
390,"dmx512-T200","top.tj_t2_trig",11,10,0.7805,,"","待标注"
391,"dmx512-T200","top.tj_t2_tx_mod",5,4,0.9630,,"","待标注"
392,"dmx512-T300","top.tj_t3_flag",8,7,0.7230,,"","待标注"
393,"dmx512-T300","top.tj_t3_leak",12,12,0.7522,,"","待标注"
394,"dmx512-T700","top.csr_do_reg",16,15,0.9013,,"","待标注"
395,"dmx512-T800","top.tx",40,54,0.6742,,"","待标注"
396,"ima_adpcm_enc_dec-T100","top.tj_t1_cnt",9,9,0.7418,,"","待标注"
397,"ima_adpcm_enc_dec-T100","top.tj_t1_trig",4,3,0.5916,,"","待标注"
398,"ima_adpcm_enc_dec-T200","top.tj_t2_outPCM_mod",5,4,0.7649,,"","待标注"
399,"ima_adpcm_enc_dec-T200","top.tj_t2_trig",6,5,0.6190,,"","待标注"
400,"ima_adpcm_enc_dec-T300","top.tj_t3_flag",9,8,0.7294,,"","待标注"
401,"ima_adpcm_enc_dec-T300","top.tj_t3_leak",13,13,0.7570,,"","待标注"
402,"interrupt_controller-T100","top.tj_t1_cnt",9,9,0.8532,,"","待标注"
403,"interrupt_controller-T100","top.tj_t1_trig",4,3,0.7124,,"","待标注"
404,"interrupt_controller-T200","top.tj_t2_trig",8,7,0.7073,,"","待标注"
405,"interrupt_controller-T300","top.tj_t3_flag",11,10,0.7498,,"","待标注"
406,"interrupt_controller-T300","top.tj_t3_leak",15,15,0.7008,,"","待标注"
407,"interrupt_controller-T600","top.data_o",47,67,0.6221,,"","待标注"
408,"interrupt_controller-T700","top.dtack",16,16,0.8708,,"","待标注"
409,"interrupt_controller-T800","top.data_r",54,91,0.6815,,"","待标注"
410,"mmuart-T100","top.tj_t1_cnt",9,9,0.8127,,"","待标注"
411,"mmuart-T100","top.tj_t1_trig",4,3,0.7870,,"","待标注"
412,"mmuart-T200","top.tj_t2_divisor_mod",5,4,0.9627,,"","待标注"
413,"mmuart-T600","top.uart_tx",13,14,0.7417,,"","待标注"
414,"mmuart-T700","top.divisor",31,34,0.8827,,"","待标注"
415,"mmuart-T800","top.tx_wr",26,30,0.8747,,"","待标注"
416,"p16c5x-T300","top.tj_t3_flag",7,6,0.8827,,"","待标注"
417,"p16c5x-T300","top.tj_t3_leak",11,11,0.8192,,"","待标注"
418,"p16c5x-T600","top.CE",29,32,0.9216,,"","待标注"
419,"p16c5x-T700","top.IR",17,17,0.8968,,"","待标注"
420,"p16c5x-T800","top.GOTO",31,34,0.8352,,"","待标注"
421,"sasc-T100","top.tj_t1_cnt",9,9,0.7446,,"","待标注"
422,"sasc-T200","top.tj_t2_trig",6,5,0.9544,,"","待标注"
423,"sasc-T200","top.tj_t2_txd_o_mod",5,4,0.9627,,"","待标注"
424,"sasc-T300","top.tj_t4_active",12,11,0.9219,,"","待标注"
425,"sasc-T600","top.rx_fifo.rp_p1",19,25,0.7467,,"","待标注"
426,"sasc-T600","top.tx_fifo.rp_p1",19,25,0.7467,,"","待标注"
427,"sasc-T700","top.rx_fifo.wp",17,16,0.9515,,"","待标注"
428,"sasc-T700","top.tx_fifo.wp",17,16,0.9515,,"","待标注"
429,"sasc-T800","top.rx_fifo.dout",37,67,0.6043,,"","待标注"
430,"sasc-T800","top.tx_fifo.dout",37,67,0.6043,,"","待标注"
431,"simple_spi-T100","top.tj_t1_cnt",9,9,0.7446,,"","待标注"
432,"simple_spi-T200","top.tj_t2_treg_mod",5,4,0.7767,,"","待标注"
433,"simple_spi-T200","top.tj_t2_trig",7,6,0.8562,,"","待标注"
434,"simple_spi-T300","top.tj_t3_flag",9,8,0.8311,,"","待标注"
435,"simple_spi-T300","top.tj_t3_leak",13,13,0.8589,,"","待标注"
436,"simple_spi-T600","top.wfwe",19,19,0.9032,,"","待标注"
437,"simple_spi-T700","top.ack_o",19,19,0.9106,,"","待标注"
438,"simple_spi-T800","top.dat_o",99,133,0.8235,,"","待标注"
439,"sub86-T100","top.tj_t1_cnt",9,9,0.8290,,"","待标注"
440,"sub86-T100","top.tj_t1_trig",5,4,0.8252,,"","待标注"
441,"sub86-T200","top.tj_t2_RD_mod",5,4,0.9627,,"","待标注"
442,"sub86-T200","top.tj_t2_trig",11,10,0.7913,,"","待标注"
443,"sub86-T300","top.tj_t3_flag",9,8,0.8561,,"","待标注"
444,"sub86-T300","top.tj_t3_leak",13,13,0.8263,,"","待标注"
445,"sub86-T700","top.PC",157,195,0.9360,,"","待标注"
446,"systemcdes-T100","top.tj_t1_cnt",9,9,0.7289,,"","待标注"
447,"systemcdes-T100","top.tj_t1_trig",4,3,0.7198,,"","待标注"
448,"systemcdes-T200","top.tj_t2_trig",8,7,0.7147,,"","待标注"
449,"systemcdes-T200","top.tj_t2_wb_ack_o_mod",5,4,0.7778,,"","待标注"
450,"systemcdes-T300","top.tj_t3_flag",10,9,0.7060,,"","待标注"
451,"systemcdes-T300","top.tj_t3_leak",14,14,0.7559,,"","待标注"
452,"systemcdes-T700","top.des.data_o",18,20,0.8228,,"","待标注"
453,"systemcdes-T800","top.des.next_data_ready",22,25,0.7809,,"","待标注"
454,"tiny_spi-T100","top.tj_t1_cnt",9,9,0.8329,,"","待标注"
455,"tiny_spi-T100","top.tj_t1_trig",7,6,0.8388,,"","待标注"
456,"tiny_spi-T300","top.tj_t3_flag",13,12,0.7789,,"","待标注"
457,"tiny_spi-T300","top.tj_t3_leak",17,17,0.7082,,"","待标注"
458,"tiny_spi-T600","top.ack_o",19,25,0.8148,,"","待标注"
459,"tiny_spi-T700","top.bc",9,8,0.8311,,"","待标注"
